"","conv","QuestionID","HTMLID","ParticipantID","QuestionnaireID","Answer"
"24014","TS3005",165,"vraag33","PARTICIPANT1","4",NA
"24015","TS3005",166,"vraag33","PARTICIPANT2","4",NA
"24016","TS3005",167,"vraag33","PARTICIPANT3","4",NA
"24017","TS3005",168,"vraag33","PARTICIPANT4","4",NA
"24018","TS3005",169,"vraag33","PARTICIPANT1","6",NA
"24019","TS3005",170,"vraag33","PARTICIPANT2","6",NA
"24020","TS3005",171,"vraag33","PARTICIPANT3","6",NA
"24021","TS3005",172,"vraag33","PARTICIPANT4","6",NA
"24022","TS3005",173,"vraag33","PARTICIPANT1","8",NA
"24023","TS3005",174,"vraag33","PARTICIPANT2","8",NA
"24024","TS3005",175,"vraag33","PARTICIPANT3","8",NA
"24025","TS3005",176,"vraag33","PARTICIPANT4","8",NA
"24026","TS3005",177,"vraag33","PARTICIPANT1","9","7"
"24027","TS3005",178,"vraag33","PARTICIPANT2","9","5"
"24028","TS3005",179,"vraag33","PARTICIPANT3","9","7"
"24029","TS3005",180,"vraag33","PARTICIPANT4","9","7"
"24030","TS3006",181,"vraag33","PARTICIPANT1","1",NA
"24031","TS3006",182,"vraag33","PARTICIPANT2","1",NA
"24032","TS3006",183,"vraag33","PARTICIPANT3","1",NA
"24033","TS3006",184,"vraag33","PARTICIPANT4","1",NA
"24034","TS3006",185,"vraag33","PARTICIPANT1","3",NA
"24035","TS3006",186,"vraag33","PARTICIPANT2","3",NA
"24036","TS3006",187,"vraag33","PARTICIPANT3","3",NA
"24037","TS3006",188,"vraag33","PARTICIPANT4","3",NA
"24038","TS3006",189,"vraag33","PARTICIPANT1","5",NA
"24039","TS3006",190,"vraag33","PARTICIPANT2","5",NA
"24040","TS3006",191,"vraag33","PARTICIPANT3","5",NA
"24041","TS3006",192,"vraag33","PARTICIPANT4","5",NA
"24042","TS3006",193,"vraag33","PARTICIPANT1","7",NA
"24043","TS3006",194,"vraag33","PARTICIPANT2","7",NA
"24044","TS3006",195,"vraag33","PARTICIPANT3","7",NA
"24045","TS3006",196,"vraag33","PARTICIPANT4","7",NA
"24046","TS3006",197,"vraag33","PARTICIPANT1","2",NA
"24047","TS3006",198,"vraag33","PARTICIPANT2","2",NA
"24048","TS3006",199,"vraag33","PARTICIPANT3","2",NA
"24049","TS3006",200,"vraag33","PARTICIPANT4","2",NA
"24050","TS3006",201,"vraag33","PARTICIPANT1","4",NA
"24051","TS3006",202,"vraag33","PARTICIPANT2","4",NA
"24052","TS3006",203,"vraag33","PARTICIPANT3","4",NA
"24053","TS3006",204,"vraag33","PARTICIPANT4","4",NA
"24054","TS3006",205,"vraag33","PARTICIPANT1","6",NA
"24055","TS3006",206,"vraag33","PARTICIPANT2","6",NA
"24056","TS3006",207,"vraag33","PARTICIPANT3","6",NA
"24057","TS3006",208,"vraag33","PARTICIPANT4","6",NA
"24058","TS3006",209,"vraag33","PARTICIPANT1","8",NA
"24059","TS3006",210,"vraag33","PARTICIPANT2","8",NA
"24060","TS3006",211,"vraag33","PARTICIPANT3","8",NA
"24061","TS3006",212,"vraag33","PARTICIPANT4","8",NA
"24062","TS3006",213,"vraag33","PARTICIPANT1","9","7"
"24063","TS3006",214,"vraag33","PARTICIPANT2","9","6"
"24064","TS3006",215,"vraag33","PARTICIPANT3","9","5"
"24065","TS3006",216,"vraag33","PARTICIPANT4","9","6"
"24066","TS3007",217,"vraag33","PARTICIPANT1","1",NA
"24067","TS3007",218,"vraag33","PARTICIPANT2","1",NA
"24068","TS3007",219,"vraag33","PARTICIPANT3","1",NA
"24069","TS3007",220,"vraag33","PARTICIPANT4","1",NA
"24070","TS3007",221,"vraag33","PARTICIPANT1","3",NA
"24071","TS3007",222,"vraag33","PARTICIPANT2","3",NA
"24072","TS3007",223,"vraag33","PARTICIPANT3","3",NA
"24073","TS3007",224,"vraag33","PARTICIPANT4","3",NA
"24074","TS3007",225,"vraag33","PARTICIPANT1","5",NA
"24075","TS3007",226,"vraag33","PARTICIPANT2","5",NA
"24076","TS3007",227,"vraag33","PARTICIPANT3","5",NA
"24077","TS3007",228,"vraag33","PARTICIPANT4","5",NA
"24078","TS3007",229,"vraag33","PARTICIPANT1","7",NA
"24079","TS3007",230,"vraag33","PARTICIPANT2","7",NA
"24080","TS3007",231,"vraag33","PARTICIPANT3","7",NA
"24081","TS3007",232,"vraag33","PARTICIPANT4","7",NA
"24082","TS3007",233,"vraag33","PARTICIPANT1","2",NA
"24083","TS3007",234,"vraag33","PARTICIPANT2","2",NA
"24084","TS3007",235,"vraag33","PARTICIPANT3","2",NA
"24085","TS3007",236,"vraag33","PARTICIPANT4","2",NA
"24086","TS3007",237,"vraag33","PARTICIPANT1","4",NA
"24087","TS3007",238,"vraag33","PARTICIPANT2","4",NA
"24088","TS3007",239,"vraag33","PARTICIPANT3","4",NA
"24089","TS3007",240,"vraag33","PARTICIPANT4","4",NA
"24090","TS3007",241,"vraag33","PARTICIPANT1","6",NA
"24091","TS3007",242,"vraag33","PARTICIPANT2","6",NA
"24092","TS3007",243,"vraag33","PARTICIPANT3","6",NA
"24093","TS3007",244,"vraag33","PARTICIPANT4","6",NA
"24094","TS3007",245,"vraag33","PARTICIPANT1","8",NA
"24095","TS3007",246,"vraag33","PARTICIPANT2","8",NA
"24096","TS3007",247,"vraag33","PARTICIPANT3","8",NA
"24097","TS3007",248,"vraag33","PARTICIPANT4","8",NA
"24098","TS3007",249,"vraag33","PARTICIPANT1","9","7"
"24099","TS3007",250,"vraag33","PARTICIPANT2","9","6"
"24100","TS3007",251,"vraag33","PARTICIPANT3","9","5"
"24101","TS3007",252,"vraag33","PARTICIPANT4","9","6"
"24102","TS3008",253,"vraag33","PARTICIPANT1","1",NA
"24103","TS3008",254,"vraag33","PARTICIPANT2","1",NA
"24104","TS3008",255,"vraag33","PARTICIPANT3","1",NA
"24105","TS3008",256,"vraag33","PARTICIPANT4","1",NA
"24106","TS3008",257,"vraag33","PARTICIPANT1","3",NA
"24107","TS3008",258,"vraag33","PARTICIPANT2","3",NA
"24108","TS3008",259,"vraag33","PARTICIPANT3","3",NA
"24109","TS3008",260,"vraag33","PARTICIPANT4","3",NA
"24110","TS3008",261,"vraag33","PARTICIPANT1","5",NA
"24111","TS3008",262,"vraag33","PARTICIPANT2","5",NA
"24112","TS3008",263,"vraag33","PARTICIPANT3","5",NA
"24113","TS3008",264,"vraag33","PARTICIPANT4","5",NA
"24114","TS3008",265,"vraag33","PARTICIPANT1","7",NA
"24115","TS3008",266,"vraag33","PARTICIPANT2","7",NA
"24116","TS3008",267,"vraag33","PARTICIPANT3","7",NA
"24117","TS3008",268,"vraag33","PARTICIPANT4","7",NA
"24118","TS3008",269,"vraag33","PARTICIPANT1","2",NA
"24119","TS3008",270,"vraag33","PARTICIPANT2","2",NA
"24120","TS3008",271,"vraag33","PARTICIPANT3","2",NA
"24121","TS3008",272,"vraag33","PARTICIPANT4","2",NA
"24122","TS3008",273,"vraag33","PARTICIPANT1","4",NA
"24123","TS3008",274,"vraag33","PARTICIPANT2","4",NA
"24124","TS3008",275,"vraag33","PARTICIPANT3","4",NA
"24125","TS3008",276,"vraag33","PARTICIPANT4","4",NA
"24126","TS3008",277,"vraag33","PARTICIPANT1","6",NA
"24127","TS3008",278,"vraag33","PARTICIPANT2","6",NA
"24128","TS3008",279,"vraag33","PARTICIPANT3","6",NA
"24129","TS3008",280,"vraag33","PARTICIPANT4","6",NA
"24130","TS3008",281,"vraag33","PARTICIPANT1","8",NA
"24131","TS3008",282,"vraag33","PARTICIPANT2","8",NA
"24132","TS3008",283,"vraag33","PARTICIPANT3","8",NA
"24133","TS3008",284,"vraag33","PARTICIPANT4","8",NA
"24134","TS3008",285,"vraag33","PARTICIPANT1","9","6"
"24135","TS3008",286,"vraag33","PARTICIPANT2","9","5"
"24136","TS3008",287,"vraag33","PARTICIPANT3","9","6"
"24137","TS3008",288,"vraag33","PARTICIPANT4","9","5"
"24138","TS3009",289,"vraag33","PARTICIPANT1","1",NA
"24139","TS3009",290,"vraag33","PARTICIPANT2","1",NA
"24140","TS3009",291,"vraag33","PARTICIPANT3","1",NA
"24141","TS3009",292,"vraag33","PARTICIPANT4","1",NA
"24142","TS3009",293,"vraag33","PARTICIPANT1","3",NA
"24143","TS3009",294,"vraag33","PARTICIPANT2","3",NA
"24144","TS3009",295,"vraag33","PARTICIPANT3","3",NA
"24145","TS3009",296,"vraag33","PARTICIPANT4","3",NA
"24146","TS3009",297,"vraag33","PARTICIPANT1","5",NA
"24147","TS3009",298,"vraag33","PARTICIPANT2","5",NA
"24148","TS3009",299,"vraag33","PARTICIPANT3","5",NA
"24149","TS3009",300,"vraag33","PARTICIPANT4","5",NA
"24150","TS3009",301,"vraag33","PARTICIPANT1","7",NA
"24151","TS3009",302,"vraag33","PARTICIPANT2","7",NA
"24152","TS3009",303,"vraag33","PARTICIPANT3","7",NA
"24153","TS3009",304,"vraag33","PARTICIPANT4","7",NA
"24154","TS3009",305,"vraag33","PARTICIPANT1","2",NA
"24155","TS3009",306,"vraag33","PARTICIPANT2","2",NA
"24156","TS3009",307,"vraag33","PARTICIPANT3","2",NA
"24157","TS3009",308,"vraag33","PARTICIPANT4","2",NA
"24158","TS3009",309,"vraag33","PARTICIPANT1","4",NA
"24159","TS3009",310,"vraag33","PARTICIPANT2","4",NA
"24160","TS3009",311,"vraag33","PARTICIPANT3","4",NA
"24161","TS3009",312,"vraag33","PARTICIPANT4","4",NA
"24162","TS3009",313,"vraag33","PARTICIPANT1","6",NA
"24163","TS3009",314,"vraag33","PARTICIPANT2","6",NA
"24164","TS3009",315,"vraag33","PARTICIPANT3","6",NA
"24165","TS3009",316,"vraag33","PARTICIPANT4","6",NA
"24166","TS3009",317,"vraag33","PARTICIPANT1","8",NA
"24167","TS3009",318,"vraag33","PARTICIPANT2","8",NA
"24168","TS3009",319,"vraag33","PARTICIPANT3","8",NA
"24169","TS3009",320,"vraag33","PARTICIPANT4","8",NA
"24170","TS3009",321,"vraag33","PARTICIPANT1","9","6"
"24171","TS3009",322,"vraag33","PARTICIPANT2","9","7"
"24172","TS3009",323,"vraag33","PARTICIPANT3","9","7"
"24173","TS3009",324,"vraag33","PARTICIPANT4","9","7"
"24174","TS3010",325,"vraag33","PARTICIPANT1","1",NA
"24175","TS3010",326,"vraag33","PARTICIPANT2","1",NA
"24176","TS3010",327,"vraag33","PARTICIPANT3","1",NA
"24177","TS3010",328,"vraag33","PARTICIPANT4","1",NA
"24178","TS3010",329,"vraag33","PARTICIPANT1","3",NA
"24179","TS3010",330,"vraag33","PARTICIPANT2","3",NA
"24180","TS3010",331,"vraag33","PARTICIPANT3","3",NA
"24181","TS3010",332,"vraag33","PARTICIPANT4","3",NA
"24182","TS3010",333,"vraag33","PARTICIPANT1","5",NA
"24183","TS3010",334,"vraag33","PARTICIPANT2","5",NA
"24184","TS3010",335,"vraag33","PARTICIPANT3","5",NA
"24185","TS3010",336,"vraag33","PARTICIPANT4","5",NA
"24186","TS3010",337,"vraag33","PARTICIPANT1","7",NA
"24187","TS3010",338,"vraag33","PARTICIPANT2","7",NA
"24188","TS3010",339,"vraag33","PARTICIPANT3","7",NA
"24189","TS3010",340,"vraag33","PARTICIPANT4","7",NA
"24190","TS3010",341,"vraag33","PARTICIPANT1","2",NA
"24191","TS3010",342,"vraag33","PARTICIPANT2","2",NA
"24192","TS3010",343,"vraag33","PARTICIPANT3","2",NA
"24193","TS3010",344,"vraag33","PARTICIPANT4","2",NA
"24194","TS3010",345,"vraag33","PARTICIPANT1","4",NA
"24195","TS3010",346,"vraag33","PARTICIPANT2","4",NA
"24196","TS3010",347,"vraag33","PARTICIPANT3","4",NA
"24197","TS3010",348,"vraag33","PARTICIPANT4","4",NA
"24198","TS3010",349,"vraag33","PARTICIPANT1","6",NA
"24199","TS3010",350,"vraag33","PARTICIPANT2","6",NA
"24200","TS3010",351,"vraag33","PARTICIPANT3","6",NA
"24201","TS3010",352,"vraag33","PARTICIPANT4","6",NA
"24202","TS3010",353,"vraag33","PARTICIPANT1","8",NA
"24203","TS3010",354,"vraag33","PARTICIPANT2","8",NA
"24204","TS3010",355,"vraag33","PARTICIPANT3","8",NA
"24205","TS3010",356,"vraag33","PARTICIPANT4","8",NA
"24206","TS3010",357,"vraag33","PARTICIPANT1","9","5"
"24207","TS3010",358,"vraag33","PARTICIPANT2","9","5"
"24208","TS3010",359,"vraag33","PARTICIPANT3","9","6"
"24209","TS3010",360,"vraag33","PARTICIPANT4","9","5"
"24210","TS3011",361,"vraag33","PARTICIPANT1","1",NA
"24211","TS3011",362,"vraag33","PARTICIPANT2","1",NA
"24212","TS3011",363,"vraag33","PARTICIPANT3","1",NA
"24213","TS3011",364,"vraag33","PARTICIPANT4","1",NA
"24214","TS3011",365,"vraag33","PARTICIPANT1","3",NA
"24215","TS3011",366,"vraag33","PARTICIPANT2","3",NA
"24216","TS3011",367,"vraag33","PARTICIPANT3","3",NA
"24217","TS3011",368,"vraag33","PARTICIPANT4","3",NA
"24218","TS3011",369,"vraag33","PARTICIPANT1","5",NA
"24219","TS3011",370,"vraag33","PARTICIPANT2","5",NA
"24220","TS3011",371,"vraag33","PARTICIPANT3","5",NA
"24221","TS3011",372,"vraag33","PARTICIPANT4","5",NA
"24222","TS3011",373,"vraag33","PARTICIPANT1","7",NA
"24223","TS3011",374,"vraag33","PARTICIPANT2","7",NA
"24224","TS3011",375,"vraag33","PARTICIPANT3","7",NA
"24225","TS3011",376,"vraag33","PARTICIPANT4","7",NA
"24226","TS3011",377,"vraag33","PARTICIPANT1","2",NA
"24227","TS3011",378,"vraag33","PARTICIPANT2","2",NA
"24228","TS3011",379,"vraag33","PARTICIPANT3","2",NA
"24229","TS3011",380,"vraag33","PARTICIPANT4","2",NA
"24230","TS3011",381,"vraag33","PARTICIPANT1","4",NA
"24231","TS3011",382,"vraag33","PARTICIPANT2","4",NA
"24232","TS3011",383,"vraag33","PARTICIPANT3","4",NA
"24233","TS3011",384,"vraag33","PARTICIPANT4","4",NA
"24234","TS3011",385,"vraag33","PARTICIPANT1","6",NA
"24235","TS3011",386,"vraag33","PARTICIPANT2","6",NA
"24236","TS3011",387,"vraag33","PARTICIPANT3","6",NA
"24237","TS3011",388,"vraag33","PARTICIPANT4","6",NA
"24238","TS3011",389,"vraag33","PARTICIPANT1","8",NA
"24239","TS3011",390,"vraag33","PARTICIPANT2","8",NA
"24240","TS3011",391,"vraag33","PARTICIPANT3","8",NA
"24241","TS3011",392,"vraag33","PARTICIPANT4","8",NA
"24242","TS3011",393,"vraag33","PARTICIPANT1","9","6"
"24243","TS3011",394,"vraag33","PARTICIPANT2","9","6"
"24244","TS3011",395,"vraag33","PARTICIPANT3","9","6"
"24245","TS3011",396,"vraag33","PARTICIPANT4","9","7"
"24246","TS3012",397,"vraag33","PARTICIPANT1","1",NA
"24247","TS3012",398,"vraag33","PARTICIPANT2","1",NA
"24248","TS3012",399,"vraag33","PARTICIPANT3","1",NA
"24249","TS3012",400,"vraag33","PARTICIPANT4","1",NA
"24250","TS3012",401,"vraag33","PARTICIPANT1","3",NA
"24251","TS3012",402,"vraag33","PARTICIPANT2","3",NA
"24252","TS3012",403,"vraag33","PARTICIPANT3","3",NA
"24253","TS3012",404,"vraag33","PARTICIPANT4","3",NA
"24254","TS3012",405,"vraag33","PARTICIPANT1","5",NA
"24255","TS3012",406,"vraag33","PARTICIPANT2","5",NA
"24256","TS3012",407,"vraag33","PARTICIPANT3","5",NA
"24257","TS3012",408,"vraag33","PARTICIPANT4","5",NA
"24258","TS3012",409,"vraag33","PARTICIPANT1","7",NA
"24259","TS3012",410,"vraag33","PARTICIPANT2","7",NA
"24260","TS3012",411,"vraag33","PARTICIPANT3","7",NA
"24261","TS3012",412,"vraag33","PARTICIPANT4","7",NA
"24262","TS3012",413,"vraag33","PARTICIPANT1","2",NA
"24263","TS3012",414,"vraag33","PARTICIPANT2","2",NA
"24264","TS3012",415,"vraag33","PARTICIPANT3","2",NA
"24265","TS3012",416,"vraag33","PARTICIPANT4","2",NA
"24266","TS3012",417,"vraag33","PARTICIPANT1","4",NA
"24267","TS3012",418,"vraag33","PARTICIPANT2","4",NA
"24268","TS3012",419,"vraag33","PARTICIPANT3","4",NA
"24269","TS3012",420,"vraag33","PARTICIPANT4","4",NA
"24270","TS3012",421,"vraag33","PARTICIPANT1","6",NA
"24271","TS3012",422,"vraag33","PARTICIPANT2","6",NA
"24272","TS3012",423,"vraag33","PARTICIPANT3","6",NA
"24273","TS3012",424,"vraag33","PARTICIPANT4","6",NA
"24274","TS3012",425,"vraag33","PARTICIPANT1","8",NA
"24275","TS3012",426,"vraag33","PARTICIPANT2","8",NA
"24276","TS3012",427,"vraag33","PARTICIPANT3","8",NA
"24277","TS3012",428,"vraag33","PARTICIPANT4","8",NA
"24278","TS3012",429,"vraag33","PARTICIPANT1","9","7"
"24279","TS3012",430,"vraag33","PARTICIPANT2","9","4"
"24280","TS3012",431,"vraag33","PARTICIPANT3","9","6"
"24281","TS3012",432,"vraag33","PARTICIPANT4","9","3"
"24282","TS3003",73,"vraag34","PARTICIPANT1","1",NA
"24283","TS3003",74,"vraag34","PARTICIPANT2","1",NA
"24284","TS3003",75,"vraag34","PARTICIPANT3","1",NA
"24285","TS3003",76,"vraag34","PARTICIPANT4","1",NA
"24286","TS3003",77,"vraag34","PARTICIPANT1","3",NA
"24287","TS3003",78,"vraag34","PARTICIPANT2","3",NA
"24288","TS3003",79,"vraag34","PARTICIPANT3","3",NA
"24289","TS3003",80,"vraag34","PARTICIPANT4","3",NA
"24290","TS3003",81,"vraag34","PARTICIPANT1","5",NA
"24291","TS3003",82,"vraag34","PARTICIPANT2","5",NA
"24292","TS3003",83,"vraag34","PARTICIPANT3","5",NA
"24293","TS3003",84,"vraag34","PARTICIPANT4","5",NA
"24294","TS3003",85,"vraag34","PARTICIPANT1","7",NA
"24295","TS3003",86,"vraag34","PARTICIPANT2","7",NA
"24296","TS3003",87,"vraag34","PARTICIPANT3","7",NA
"24297","TS3003",88,"vraag34","PARTICIPANT4","7",NA
"24298","TS3003",89,"vraag34","PARTICIPANT1","2",NA
"24299","TS3003",90,"vraag34","PARTICIPANT2","2",NA
"24300","TS3003",91,"vraag34","PARTICIPANT3","2",NA
"24301","TS3003",92,"vraag34","PARTICIPANT4","2",NA
"24302","TS3003",93,"vraag34","PARTICIPANT1","4",NA
"24303","TS3003",94,"vraag34","PARTICIPANT2","4",NA
"24304","TS3003",95,"vraag34","PARTICIPANT3","4",NA
"24305","TS3003",96,"vraag34","PARTICIPANT4","4",NA
"24306","TS3003",97,"vraag34","PARTICIPANT1","6",NA
"24307","TS3003",98,"vraag34","PARTICIPANT2","6",NA
"24308","TS3003",99,"vraag34","PARTICIPANT3","6",NA
"24309","TS3003",100,"vraag34","PARTICIPANT4","6",NA
"24310","TS3003",101,"vraag34","PARTICIPANT1","8",NA
"24311","TS3003",102,"vraag34","PARTICIPANT2","8",NA
"24312","TS3003",103,"vraag34","PARTICIPANT3","8",NA
"24313","TS3003",104,"vraag34","PARTICIPANT4","8",NA
"24314","TS3003",105,"vraag34","PARTICIPANT1","9","7"
"24315","TS3003",106,"vraag34","PARTICIPANT2","9","5"
"24316","TS3003",107,"vraag34","PARTICIPANT3","9","6"
"24317","TS3003",108,"vraag34","PARTICIPANT4","9","6"
"24318","TS3004",109,"vraag34","PARTICIPANT1","1",NA
"24319","TS3004",110,"vraag34","PARTICIPANT2","1",NA
"24320","TS3004",111,"vraag34","PARTICIPANT3","1",NA
"24321","TS3004",112,"vraag34","PARTICIPANT4","1",NA
"24322","TS3004",113,"vraag34","PARTICIPANT1","3",NA
"24323","TS3004",114,"vraag34","PARTICIPANT2","3",NA
"24324","TS3004",115,"vraag34","PARTICIPANT3","3",NA
"24325","TS3004",116,"vraag34","PARTICIPANT4","3",NA
"24326","TS3004",117,"vraag34","PARTICIPANT1","5",NA
"24327","TS3004",118,"vraag34","PARTICIPANT2","5",NA
"24328","TS3004",119,"vraag34","PARTICIPANT3","5",NA
"24329","TS3004",120,"vraag34","PARTICIPANT4","5",NA
"24330","TS3004",121,"vraag34","PARTICIPANT1","7",NA
"24331","TS3004",122,"vraag34","PARTICIPANT2","7",NA
"24332","TS3004",123,"vraag34","PARTICIPANT3","7",NA
"24333","TS3004",124,"vraag34","PARTICIPANT4","7",NA
"24334","TS3004",125,"vraag34","PARTICIPANT1","2",NA
"24335","TS3004",126,"vraag34","PARTICIPANT2","2",NA
"24336","TS3004",127,"vraag34","PARTICIPANT3","2",NA
"24337","TS3004",128,"vraag34","PARTICIPANT4","2",NA
"24338","TS3004",129,"vraag34","PARTICIPANT1","4",NA
"24339","TS3004",130,"vraag34","PARTICIPANT2","4",NA
"24340","TS3004",131,"vraag34","PARTICIPANT3","4",NA
"24341","TS3004",132,"vraag34","PARTICIPANT4","4",NA
"24342","TS3004",133,"vraag34","PARTICIPANT1","6",NA
"24343","TS3004",134,"vraag34","PARTICIPANT2","6",NA
"24344","TS3004",135,"vraag34","PARTICIPANT3","6",NA
"24345","TS3004",136,"vraag34","PARTICIPANT4","6",NA
"24346","TS3004",137,"vraag34","PARTICIPANT1","8",NA
"24347","TS3004",138,"vraag34","PARTICIPANT2","8",NA
"24348","TS3004",139,"vraag34","PARTICIPANT3","8",NA
"24349","TS3004",140,"vraag34","PARTICIPANT4","8",NA
"24350","TS3004",141,"vraag34","PARTICIPANT1","9","6"
"24351","TS3004",142,"vraag34","PARTICIPANT2","9","6"
"24352","TS3004",143,"vraag34","PARTICIPANT3","9","5"
"24353","TS3004",144,"vraag34","PARTICIPANT4","9","5"
"24354","TS3005",145,"vraag34","PARTICIPANT1","1",NA
"24355","TS3005",146,"vraag34","PARTICIPANT2","1",NA
"24356","TS3005",147,"vraag34","PARTICIPANT3","1",NA
"24357","TS3005",148,"vraag34","PARTICIPANT4","1",NA
"24358","TS3005",149,"vraag34","PARTICIPANT1","3",NA
"24359","TS3005",150,"vraag34","PARTICIPANT2","3",NA
"24360","TS3005",151,"vraag34","PARTICIPANT3","3",NA
"24361","TS3005",152,"vraag34","PARTICIPANT4","3",NA
"24362","TS3005",153,"vraag34","PARTICIPANT1","5",NA
"24363","TS3005",154,"vraag34","PARTICIPANT2","5",NA
"24364","TS3005",155,"vraag34","PARTICIPANT3","5",NA
"24365","TS3005",156,"vraag34","PARTICIPANT4","5",NA
"24366","TS3005",157,"vraag34","PARTICIPANT1","7",NA
"24367","TS3005",158,"vraag34","PARTICIPANT2","7",NA
"24368","TS3005",159,"vraag34","PARTICIPANT3","7",NA
"24369","TS3005",160,"vraag34","PARTICIPANT4","7",NA
"24370","TS3005",161,"vraag34","PARTICIPANT1","2",NA
"24371","TS3005",162,"vraag34","PARTICIPANT2","2",NA
"24372","TS3005",163,"vraag34","PARTICIPANT3","2",NA
"24373","TS3005",164,"vraag34","PARTICIPANT4","2",NA
"24374","TS3005",165,"vraag34","PARTICIPANT1","4",NA
"24375","TS3005",166,"vraag34","PARTICIPANT2","4",NA
"24376","TS3005",167,"vraag34","PARTICIPANT3","4",NA
"24377","TS3005",168,"vraag34","PARTICIPANT4","4",NA
"24378","TS3005",169,"vraag34","PARTICIPANT1","6",NA
"24379","TS3005",170,"vraag34","PARTICIPANT2","6",NA
"24380","TS3005",171,"vraag34","PARTICIPANT3","6",NA
"24381","TS3005",172,"vraag34","PARTICIPANT4","6",NA
"24382","TS3005",173,"vraag34","PARTICIPANT1","8",NA
"24383","TS3005",174,"vraag34","PARTICIPANT2","8",NA
"24384","TS3005",175,"vraag34","PARTICIPANT3","8",NA
"24385","TS3005",176,"vraag34","PARTICIPANT4","8",NA
"24386","TS3005",177,"vraag34","PARTICIPANT1","9","6"
"24387","TS3005",178,"vraag34","PARTICIPANT2","9","5"
"24388","TS3005",179,"vraag34","PARTICIPANT3","9","7"
"24389","TS3005",180,"vraag34","PARTICIPANT4","9","5"
"24390","TS3006",181,"vraag34","PARTICIPANT1","1",NA
"24391","TS3006",182,"vraag34","PARTICIPANT2","1",NA
"24392","TS3006",183,"vraag34","PARTICIPANT3","1",NA
"24393","TS3006",184,"vraag34","PARTICIPANT4","1",NA
"24394","TS3006",185,"vraag34","PARTICIPANT1","3",NA
"24395","TS3006",186,"vraag34","PARTICIPANT2","3",NA
"24396","TS3006",187,"vraag34","PARTICIPANT3","3",NA
"24397","TS3006",188,"vraag34","PARTICIPANT4","3",NA
"24398","TS3006",189,"vraag34","PARTICIPANT1","5",NA
"24399","TS3006",190,"vraag34","PARTICIPANT2","5",NA
"24400","TS3006",191,"vraag34","PARTICIPANT3","5",NA
"24401","TS3006",192,"vraag34","PARTICIPANT4","5",NA
"24402","TS3006",193,"vraag34","PARTICIPANT1","7",NA
"24403","TS3006",194,"vraag34","PARTICIPANT2","7",NA
"24404","TS3006",195,"vraag34","PARTICIPANT3","7",NA
"24405","TS3006",196,"vraag34","PARTICIPANT4","7",NA
"24406","TS3006",197,"vraag34","PARTICIPANT1","2",NA
"24407","TS3006",198,"vraag34","PARTICIPANT2","2",NA
"24408","TS3006",199,"vraag34","PARTICIPANT3","2",NA
"24409","TS3006",200,"vraag34","PARTICIPANT4","2",NA
"24410","TS3006",201,"vraag34","PARTICIPANT1","4",NA
"24411","TS3006",202,"vraag34","PARTICIPANT2","4",NA
"24412","TS3006",203,"vraag34","PARTICIPANT3","4",NA
"24413","TS3006",204,"vraag34","PARTICIPANT4","4",NA
"24414","TS3006",205,"vraag34","PARTICIPANT1","6",NA
"24415","TS3006",206,"vraag34","PARTICIPANT2","6",NA
"24416","TS3006",207,"vraag34","PARTICIPANT3","6",NA
"24417","TS3006",208,"vraag34","PARTICIPANT4","6",NA
"24418","TS3006",209,"vraag34","PARTICIPANT1","8",NA
"24419","TS3006",210,"vraag34","PARTICIPANT2","8",NA
"24420","TS3006",211,"vraag34","PARTICIPANT3","8",NA
"24421","TS3006",212,"vraag34","PARTICIPANT4","8",NA
"24422","TS3006",213,"vraag34","PARTICIPANT1","9","6"
"24423","TS3006",214,"vraag34","PARTICIPANT2","9","6"
"24424","TS3006",215,"vraag34","PARTICIPANT3","9","6"
"24425","TS3006",216,"vraag34","PARTICIPANT4","9","5"
"24426","TS3007",217,"vraag34","PARTICIPANT1","1",NA
"24427","TS3007",218,"vraag34","PARTICIPANT2","1",NA
"24428","TS3007",219,"vraag34","PARTICIPANT3","1",NA
"24429","TS3007",220,"vraag34","PARTICIPANT4","1",NA
"24430","TS3007",221,"vraag34","PARTICIPANT1","3",NA
"24431","TS3007",222,"vraag34","PARTICIPANT2","3",NA
"24432","TS3007",223,"vraag34","PARTICIPANT3","3",NA
"24433","TS3007",224,"vraag34","PARTICIPANT4","3",NA
"24434","TS3007",225,"vraag34","PARTICIPANT1","5",NA
"24435","TS3007",226,"vraag34","PARTICIPANT2","5",NA
"24436","TS3007",227,"vraag34","PARTICIPANT3","5",NA
"24437","TS3007",228,"vraag34","PARTICIPANT4","5",NA
"24438","TS3007",229,"vraag34","PARTICIPANT1","7",NA
"24439","TS3007",230,"vraag34","PARTICIPANT2","7",NA
"24440","TS3007",231,"vraag34","PARTICIPANT3","7",NA
"24441","TS3007",232,"vraag34","PARTICIPANT4","7",NA
"24442","TS3007",233,"vraag34","PARTICIPANT1","2",NA
"24443","TS3007",234,"vraag34","PARTICIPANT2","2",NA
"24444","TS3007",235,"vraag34","PARTICIPANT3","2",NA
"24445","TS3007",236,"vraag34","PARTICIPANT4","2",NA
"24446","TS3007",237,"vraag34","PARTICIPANT1","4",NA
"24447","TS3007",238,"vraag34","PARTICIPANT2","4",NA
"24448","TS3007",239,"vraag34","PARTICIPANT3","4",NA
"24449","TS3007",240,"vraag34","PARTICIPANT4","4",NA
